|         293 |   0.99 |
|         293 |   4.99 |
|         293 |   6.99 |
|         293 |   3.99 |
|         293 |   9.99 |
|         293 |   4.99 |
|         293 |   4.99 |
|         293 |   2.99 |
|         293 |   2.99 |
|         293 |   1.99 |
|         293 |   2.99 |
|         293 |   6.99 |
|         293 |   2.99 |
|         293 |   5.99 |
|         293 |   4.99 |
|         293 |   6.99 |
|         293 |   4.99 |
|         293 |   8.99 |
|         293 |   7.99 |
|         293 |   5.99 |
|         294 |   1.99 |
|         294 |   2.99 |
|         294 |   2.99 |
|         294 |   4.99 |
|         294 |   4.99 |
|         294 |   7.99 |
|         294 |   5.99 |
|         294 |   6.99 |
|         294 |   4.99 |
|         294 |   4.99 |
|         294 |   2.99 |
|         294 |   2.99 |
|         294 |   0.99 |
|         294 |   0.99 |
|         294 |   4.99 |
|         294 |   6.99 |
|         294 |   2.99 |
|         294 |   4.99 |
|         294 |   2.99 |
|         294 |   2.99 |
|         294 |   4.99 |
|         294 |   2.99 |
|         294 |   5.99 |
|         294 |   2.99 |
|         294 |   7.99 |
|         294 |   5.99 |
|         295 |   3.99 |
|         295 |   5.99 |
|         295 |   2.99 |
|         295 |   2.99 |
|         295 |   2.99 |
|         295 |   1.99 |
|         295 |   1.99 |
|         295 |   2.99 |
|         295 |   1.99 |
|         295 |   8.99 |
|         295 |   1.99 |
|         295 |   9.99 |
|         295 |   1.99 |
|         295 |   1.99 |
|         295 |   2.99 |
|         295 |   4.99 |
|         295 |   2.99 |
|         295 |   4.99 |
|         295 |   2.99 |
|         295 |   3.99 |
|         295 |   0.99 |
|         295 |   7.99 |
|         295 |   9.99 |
|         295 |   2.99 |
|         295 |   7.99 |
|         295 |   8.99 |
|         295 |   4.99 |
|         295 |   4.99 |
|         295 |   0.99 |
|         295 |   3.99 |
|         295 |   4.99 |
|         295 |   5.99 |
|         295 |   4.99 |
|         295 |   0.99 |
|         295 |   0.99 |
|         295 |   6.99 |
|         295 |   6.99 |
|         295 |   0.99 |
|         296 |   4.99 |
|         296 |   5.99 |
|         296 |   4.99 |
|         296 |   2.99 |
|         296 |   4.99 |
|         296 |   0.99 |
|         296 |   0.99 |
|         296 |   7.99 |
|         296 |   2.99 |
|         296 |   4.99 |
|         296 |   0.99 |
|         296 |   4.99 |
|         296 |   4.99 |
|         296 |   5.99 |
|         296 |   6.99 |
|         296 |   4.99 |
|         296 |   0.99 |
|         296 |   5.99 |
|         296 |   2.99 |
|         296 |   4.99 |
|         296 |   4.99 |
|         296 |   3.99 |
|         296 |   2.99 |
|         296 |   2.99 |
|         296 |   4.99 |
|         296 |   1.99 |
|         296 |   7.99 |
|         296 |   2.99 |
|         296 |   7.99 |
|         296 |   2.99 |
|         297 |   0.99 |
|         297 |   3.99 |
|         297 |   3.99 |
|         297 |   2.99 |
|         297 |   8.99 |
|         297 |   2.99 |
|         297 |   4.99 |
|         297 |   0.99 |
|         297 |   2.99 |
|         297 |   5.99 |
|         297 |   8.99 |
|         297 |   2.99 |
|         297 |   6.99 |
|         297 |   4.99 |
|         297 |   2.99 |
|         297 |   0.99 |
|         297 |   0.99 |
|         297 |   2.99 |
|         297 |   5.99 |
|         297 |   0.99 |
|         297 |   4.99 |
|         297 |   0.99 |
|         297 |   0.99 |
|         297 |   4.99 |
|         297 |   2.99 |
|         297 |   0.99 |
|         297 |  10.99 |
|         297 |   2.99 |
|         297 |   4.99 |
|         297 |   1.99 |
|         297 |   5.99 |
|         297 |   2.99 |
|         297 |   4.99 |
|         298 |   3.99 |
|         298 |   4.99 |
|         298 |   3.99 |
|         298 |   4.99 |
|         298 |   4.99 |
|         298 |   0.99 |
|         298 |   2.99 |
|         298 |   2.99 |
|         298 |   3.99 |
|         298 |   2.99 |
|         298 |   2.99 |
|         298 |   0.99 |
|         298 |   0.99 |
|         298 |   7.99 |
|         298 |   5.99 |
|         298 |   6.99 |
|         298 |   0.99 |
|         298 |   6.99 |
|         298 |   0.99 |
|         298 |   8.99 |
|         298 |   0.99 |
|         298 |   4.99 |
|         298 |   0.99 |
|         298 |   3.99 |
|         298 |   4.99 |
|         298 |   4.99 |
|         299 |   5.99 |
|         299 |   8.99 |
|         299 |   8.99 |
|         299 |   4.99 |
|         299 |   2.99 |
|         299 |   4.99 |
|         299 |   0.99 |
|         299 |   2.99 |
|         299 |   5.99 |
|         299 |   0.99 |
|         299 |   5.99 |
|         299 |   2.99 |
|         299 |   1.99 |
|         299 |   2.99 |
|         299 |   0.99 |
|         299 |   7.99 |
|         299 |   4.99 |
|         299 |   2.99 |
|         299 |   9.99 |
|         299 |   2.99 |
|         299 |   0.99 |
|         299 |   2.99 |
|         299 |   6.99 |
|         299 |   5.99 |
|         299 |   0.99 |
|         299 |   4.99 |
|         299 |   0.99 |
|         299 |   3.99 |
|         299 |   4.99 |
|         299 |   6.99 |
|         300 |   0.99 |
|         300 |   3.99 |
|         300 |   4.99 |
|         300 |   0.99 |
|         300 |   2.99 |
|         300 |   0.99 |
|         300 |   0.99 |
|         300 |   2.99 |
|         300 |  10.99 |
|         300 |   4.99 |
|         300 |   5.99 |
|         300 |   4.99 |
|         300 |   4.99 |
|         300 |   6.99 |
|         300 |   6.99 |
|         300 |   3.99 |
|         300 |   0.99 |
|         300 |   2.99 |
|         300 |   0.99 |
|         300 |   4.99 |
|         300 |   2.99 |
|         300 |   5.99 |
|         300 |   3.99 |
|         300 |   0.99 |
|         300 |   6.99 |
|         300 |   5.99 |
|         300 |   7.99 |
|         300 |   9.99 |
|         300 |   2.99 |
|         300 |   5.99 |
|         300 |   4.99 |
|         301 |   4.99 |
|         301 |   5.99 |
|         301 |   0.99 |
|         301 |   0.99 |
|         301 |   4.99 |
|         301 |   2.99 |
|         301 |   4.99 |
|         301 |   3.99 |
|         301 |   6.99 |
|         301 |   4.99 |
|         301 |   2.99 |
|         301 |   2.99 |
|         301 |   6.99 |
|         301 |   4.99 |
|         301 |   4.99 |
|         301 |   4.99 |
|         301 |   0.99 |
|         301 |   5.99 |
|         301 |   2.99 |
|         301 |  10.99 |
|         301 |   1.99 |
|         302 |   4.99 |
|         302 |   5.99 |
|         302 |   2.99 |
|         302 |   4.99 |
|         302 |   0.99 |
|         302 |   2.99 |
|         302 |   0.99 |
|         302 |   4.99 |
|         302 |   7.99 |
|         302 |   0.99 |
|         302 |   6.99 |
|         302 |   6.99 |
|         302 |   0.99 |
|         302 |   2.99 |
|         302 |   7.99 |
|         302 |   2.99 |
|         302 |   8.99 |
|         302 |   5.99 |
|         302 |   0.99 |
|         302 |   7.99 |
|         302 |   4.99 |
|         302 |   2.99 |
|         302 |   2.99 |
|         302 |   4.99 |
|         302 |   3.99 |
|         302 |   2.99 |
|         302 |   5.99 |
|         302 |   0.99 |
|         302 |   6.99 |
|         303 |   0.99 |
|         303 |   2.99 |
|         303 |   4.99 |
|         303 |   4.99 |
|         303 |   8.99 |
|         303 |   3.99 |
|         303 |   2.99 |
|         303 |   4.99 |
|         303 |   4.99 |
|         303 |   4.99 |
|         303 |   4.99 |
|         303 |   4.99 |
|         303 |   2.99 |
|         303 |   0.99 |
|         303 |   6.99 |
|         303 |   0.99 |
|         303 |   2.99 |
|         303 |   4.99 |
|         303 |   2.99 |
|         303 |   2.99 |
|         303 |   0.99 |
|         303 |   0.99 |
|         303 |   2.99 |
|         303 |   5.99 |
|         303 |   4.99 |
|         303 |   3.99 |
|         304 |  10.99 |
|         304 |   0.99 |
|         304 |   2.99 |
|         304 |   6.99 |
|         304 |   4.99 |
|         304 |   3.99 |
|         304 |   4.99 |
|         304 |   6.99 |
|         304 |   8.99 |
|         304 |   2.99 |
|         304 |   4.99 |
|         304 |   3.99 |
|         304 |   0.99 |
|         304 |   0.99 |
|         304 |   4.99 |
|         304 |   4.99 |
|         304 |   4.99 |
|         304 |   0.99 |
|         304 |   6.99 |
|         304 |   0.99 |
|         304 |   4.99 |
|         304 |   5.99 |
|         304 |   3.99 |
|         304 |   0.99 |
|         304 |   4.99 |
|         304 |   4.99 |
|         305 |   2.99 |
|         305 |   4.99 |
|         305 |   0.99 |
|         305 |  11.99 |
|         305 |   0.99 |
|         305 |   4.99 |
|         305 |   2.99 |
|         305 |   0.99 |
|         305 |   2.99 |
|         305 |   4.99 |
|         305 |   8.99 |
|         305 |   7.99 |
|         305 |   0.99 |
|         305 |   4.99 |
|         305 |   4.99 |
|         305 |   4.99 |
|         305 |   4.99 |
|         305 |   2.99 |
|         305 |   5.99 |
|         305 |   3.99 |
|         305 |   3.99 |
|         305 |   0.99 |
|         305 |   4.99 |
|         305 |   2.99 |
|         305 |   6.99 |
|         306 |   3.99 |
|         306 |   6.99 |
|         306 |   0.99 |
|         306 |   6.99 |
|         306 |   6.99 |
|         306 |   5.99 |
|         306 |   1.99 |
|         306 |   2.99 |
|         306 |   2.99 |
|         306 |   4.99 |
|         306 |   6.99 |
|         306 |   4.99 |
|         306 |   2.99 |
|         306 |   0.99 |
|         306 |   0.99 |
|         306 |   4.99 |
|         306 |   4.99 |
|         306 |   0.99 |
|         306 |   6.99 |
|         306 |   5.99 |
|         306 |   4.99 |
|         306 |   0.99 |
|         306 |   6.99 |
|         306 |   0.99 |
|         306 |   7.99 |
|         306 |   2.99 |
|         306 |   4.99 |
|         306 |   5.99 |
|         306 |   0.99 |
|         306 |   4.99 |
|         306 |   2.99 |
|         306 |   7.99 |
|         307 |   4.99 |
|         307 |   4.99 |
|         307 |   1.99 |
|         307 |   6.99 |
|         307 |   2.99 |
|         307 |   0.99 |
|         307 |   4.99 |
|         307 |   2.99 |
|         307 |   5.99 |
|         307 |   4.99 |
|         307 |   6.99 |
|         307 |   4.99 |
|         307 |   2.99 |
|         307 |   4.99 |
|         307 |   3.99 |
|         307 |   6.99 |
|         307 |   0.99 |
|         307 |  10.99 |
|         307 |   2.99 |
|         307 |   3.99 |
|         307 |   0.99 |
|         307 |   6.99 |
|         307 |   4.99 |
|         307 |   0.99 |
|         307 |   2.99 |
|         307 |   7.99 |
|         307 |   4.99 |
|         307 |   6.99 |
|         307 |   0.99 |
|         307 |   4.99 |
|         308 |   3.99 |
|         308 |   0.99 |
|         308 |   0.99 |
|         308 |   4.99 |
|         308 |   7.99 |
|         308 |   4.99 |
|         308 |   3.99 |
|         308 |   8.99 |
|         308 |   2.99 |
|         308 |   0.99 |
|         308 |   2.99 |
|         308 |   7.99 |
|         308 |   2.99 |
|         308 |   0.99 |
|         308 |   4.99 |
|         308 |   2.99 |
|         308 |   4.99 |
|         308 |   3.99 |
|         308 |   6.99 |
|         308 |   6.99 |
|         308 |   2.99 |
|         308 |   2.99 |
|         308 |   4.99 |
|         308 |   4.99 |
|         308 |   2.99 |
|         309 |   6.99 |
|         309 |   0.99 |
|         309 |   4.99 |
|         309 |   9.99 |
|         309 |   3.99 |
|         309 |   6.99 |
|         309 |   4.99 |
|         309 |   7.99 |
|         309 |   4.99 |
|         309 |   4.99 |
|         309 |   8.99 |
|         309 |   4.99 |
|         309 |   4.99 |
|         309 |   5.99 |
|         309 |   4.99 |
|         309 |   5.99 |
|         309 |   4.99 |
|         309 |   2.99 |
|         309 |   2.99 |
|         309 |   2.99 |
|         309 |   2.99 |
|         309 |   0.99 |
|         309 |   2.99 |
|         309 |   0.99 |
|         309 |   2.99 |
|         309 |   6.99 |
|         309 |   5.99 |
|         309 |   0.99 |
|         309 |   4.99 |
|         309 |   5.99 |
|         309 |   4.99 |
|         310 |   0.99 |
|         310 |   4.99 |
|         310 |   2.99 |
|         310 |   3.99 |
|         310 |   6.99 |
|         310 |   5.99 |
|         310 |   2.99 |
|         310 |  10.99 |
|         310 |   0.99 |
|         310 |   5.99 |
|         310 |   0.99 |
|         310 |   5.99 |
|         310 |   5.99 |
|         310 |   7.99 |
|         310 |   2.99 |
|         310 |   2.99 |
|         310 |   4.99 |
|         310 |   7.99 |
|         310 |   4.99 |
|         310 |   5.99 |
|         311 |   5.99 |
|         311 |   6.99 |
|         311 |   2.99 |
|         311 |   3.99 |
|         311 |   6.99 |
|         311 |   4.99 |
|         311 |   0.99 |
|         311 |   6.99 |
|         311 |   3.99 |
|         311 |   5.99 |
|         311 |   4.99 |
|         311 |   6.99 |
|         311 |   2.99 |
|         311 |   6.99 |
|         311 |   8.99 |
|         311 |   4.99 |
|         311 |   4.99 |
|         311 |   2.99 |
|         311 |   0.99 |
|         311 |   1.99 |
|         311 |   4.99 |
|         311 |   9.99 |
|         311 |   8.99 |
|         312 |   4.99 |
|         312 |   0.99 |
|         312 |   4.99 |
|         312 |   6.99 |
|         312 |   0.99 |
|         312 |   3.99 |
|         312 |   2.99 |
|         312 |   1.99 |
|         312 |   3.99 |
|         312 |   5.99 |
|         312 |   2.99 |
|         312 |   2.99 |
|         312 |   4.99 |
|         312 |   6.99 |
|         312 |   4.99 |
|         312 |   6.99 |
|         312 |   3.99 |
|         312 |   2.99 |
|         312 |   0.99 |
|         312 |   5.99 |
|         312 |   2.99 |
|         312 |   0.99 |
|         312 |   2.99 |
|         312 |   3.99 |
|         312 |   4.99 |
|         312 |   6.99 |
|         313 |   4.99 |
|         313 |   2.99 |
|         313 |   0.99 |
|         313 |   0.99 |
|         313 |   2.99 |
|         313 |   7.99 |
|         313 |   4.99 |
|         313 |   2.99 |
|         313 |   5.99 |
|         313 |   2.99 |
|         313 |   0.99 |
|         313 |   4.99 |
|         313 |   3.99 |
|         313 |   2.99 |
|         313 |   5.99 |
|         313 |   7.99 |
|         313 |   2.99 |
|         313 |   2.99 |
|         313 |   2.99 |
|         313 |   4.99 |
|         313 |   2.99 |
|         313 |   0.99 |
|         313 |   6.99 |
|         314 |   5.99 |
|         314 |   4.99 |
|         314 |   3.99 |
|         314 |   2.99 |
|         314 |   0.99 |
|         314 |   2.99 |
|         314 |   0.99 |
|         314 |   0.99 |
|         314 |   4.99 |
|         314 |   0.99 |
|         314 |   5.99 |
|         314 |   2.99 |
|         314 |   3.99 |
|         314 |   4.99 |
|         314 |   2.99 |
|         314 |   6.99 |
|         314 |   3.99 |
|         314 |   0.99 |
|         314 |   6.99 |
|         314 |   4.99 |
|         314 |   3.99 |
|         314 |   6.99 |
|         314 |   3.99 |
|         314 |   0.99 |
|         314 |   3.99 |
|         314 |   2.99 |
|         314 |   3.99 |
|         314 |   4.99 |
|         314 |   4.99 |
|         314 |   4.99 |
|         314 |   4.99 |
|         314 |   5.99 |
|         314 |   3.99 |
|         315 |   8.99 |
|         315 |   4.99 |
|         315 |   2.99 |
|         315 |   2.99 |
|         315 |   4.99 |
|         315 |   6.99 |
|         315 |   4.99 |
|         315 |   4.99 |
|         315 |   5.99 |
|         315 |   6.99 |
|         315 |   9.99 |
|         315 |   0.99 |
|         315 |   2.99 |
|         315 |   2.99 |
|         315 |   2.99 |
|         315 |   6.99 |
|         315 |   2.99 |
|         316 |   4.99 |
|         316 |   8.99 |
|         316 |   1.99 |
|         316 |   4.99 |
|         316 |   4.99 |
|         316 |   4.99 |
|         316 |   4.99 |
|         316 |   1.99 |
|         316 |   4.99 |
|         316 |   8.99 |
|         316 |   2.99 |
|         316 |   3.99 |
|         316 |   7.99 |
|         316 |   5.99 |
|         316 |   4.99 |
|         316 |   2.99 |
|         316 |   2.99 |
|         316 |   4.99 |
|         316 |   1.99 |
|         316 |   4.99 |
|         316 |   4.99 |
|         316 |   6.99 |
|         316 |   7.99 |
|         316 |   0.99 |
|         316 |   0.99 |
|         316 |   2.99 |
|         316 |   5.99 |
|         316 |   2.99 |
|         316 |   2.99 |
|         317 |   6.99 |
|         317 |   6.99 |
|         317 |   2.99 |
|         317 |   0.99 |
|         317 |   0.99 |
|         317 |   8.99 |
|         317 |   0.99 |
|         317 |   0.99 |
|         317 |   7.99 |
|         317 |   2.99 |
|         317 |   2.99 |
|         317 |   2.99 |
|         317 |   4.99 |
|         317 |   2.99 |
|         317 |   4.99 |
|         317 |   8.99 |
|         317 |   2.99 |
|         317 |   2.99 |
|         317 |   7.99 |
|         317 |   2.99 |
|         317 |   4.99 |
|         317 |   5.99 |
|         317 |   0.99 |
|         317 |   2.99 |
|         317 |   4.99 |
|         317 |   2.99 |
|         317 |   4.99 |
|         317 |   0.99 |
|         318 |   9.99 |
|         318 |   2.99 |
|         318 |   2.99 |
|         318 |   0.99 |
|         318 |   7.99 |
|         318 |   4.99 |
|         318 |   2.99 |
|         318 |   8.99 |
|         318 |   0.99 |
|         318 |   0.99 |
|         318 |   5.99 |
|         318 |   2.99 |
|         319 |   9.99 |
|         319 |   3.99 |
|         319 |   2.99 |
|         319 |   2.99 |
|         319 |   4.99 |
|         319 |   3.99 |
|         319 |   4.99 |
|         319 |   0.99 |
|         319 |   3.99 |
|         319 |   3.99 |
|         319 |   2.99 |
|         319 |   4.99 |
|         319 |   8.99 |
|         319 |   2.99 |
|         319 |   2.99 |
|         319 |   4.99 |
|         319 |   4.99 |
|         319 |   6.99 |
|         319 |   2.99 |
|         319 |   4.99 |
|         319 |   0.99 |
|         319 |   0.99 |
|         319 |   0.99 |
|         319 |   6.99 |
|         319 |   2.99 |
|         319 |   4.99 |
|         319 |   8.99 |
|         319 |   3.99 |
|         319 |   4.99 |
|         319 |   5.99 |
|         320 |   4.99 |
|         320 |   3.99 |
|         320 |   1.99 |
|         320 |   4.99 |
|         320 |   7.99 |
|         320 |   0.99 |
|         320 |   4.99 |
|         320 |   2.99 |
|         320 |   4.99 |
|         320 |   3.99 |
|         320 |   4.99 |
|         320 |   4.99 |
|         320 |   4.99 |
|         320 |   0.99 |
|         320 |   4.99 |
|         320 |   0.99 |
|         320 |   0.99 |
|         320 |   2.99 |
|         320 |   0.99 |
|         320 |   2.99 |
|         321 |   4.99 |
|         321 |   5.99 |
|         321 |   4.99 |
|         321 |   5.99 |
|         321 |   0.99 |
|         321 |   5.99 |
|         321 |   4.99 |
|         321 |   4.99 |
|         321 |   5.99 |
|         321 |   2.99 |
|         321 |   8.99 |
|         321 |   2.99 |
|         321 |   5.99 |
|         321 |   6.99 |
|         321 |   0.99 |
|         321 |   2.99 |
|         321 |   6.99 |
|         321 |   7.99 |
|         321 |   4.99 |
|         321 |   6.99 |
|         321 |   6.99 |
|         321 |   5.99 |
|         322 |   0.99 |
|         322 |   4.99 |
|         322 |   2.99 |
|         322 |   8.99 |
|         322 |   4.99 |
|         322 |   0.99 |
|         322 |   7.99 |
|         322 |   5.99 |
|         322 |   8.99 |
|         322 |   0.99 |
|         322 |   1.99 |
|         322 |   4.99 |
|         322 |   2.99 |
|         322 |   3.99 |
|         322 |   0.99 |
|         322 |   4.99 |
|         322 |   4.99 |
|         322 |   4.99 |
|         322 |   7.99 |
|         322 |   4.99 |
|         322 |   1.99 |
|         322 |   4.99 |
|         322 |   0.99 |
|         322 |   4.99 |
|         322 |   9.99 |
|         322 |   4.99 |
|         322 |   0.99 |
|         322 |   8.99 |
|         323 |   4.99 |
|         323 |   2.99 |
|         323 |   5.99 |
|         323 |   0.99 |
|         323 |   2.99 |
|         323 |   4.99 |
|         323 |   6.99 |
|         323 |   1.99 |
|         323 |   4.99 |
|         323 |   1.99 |
|         323 |   3.99 |
|         323 |   7.99 |
|         323 |   2.99 |
|         323 |   5.99 |
|         323 |   1.99 |
|         323 |   4.99 |
|         323 |   0.99 |
|         323 |   0.99 |
|         323 |   2.99 |
|         323 |   4.99 |
|         323 |   4.99 |
|         323 |   0.99 |
|         323 |   3.99 |
|         323 |   0.99 |
|         323 |   4.99 |
|         323 |   2.99 |
|         323 |   5.99 |
|         323 |   2.99 |
|         323 |   3.99 |
|         323 |   4.99 |
|         323 |   0.99 |
|         324 |   3.99 |
|         324 |   0.99 |
|         324 |   2.99 |
|         324 |   4.99 |
|         324 |   0.99 |
|         324 |   4.99 |
|         324 |   2.99 |
|         324 |   0.99 |
|         324 |   2.99 |
|         324 |   4.99 |
|         324 |   3.99 |
|         324 |   7.99 |
|         324 |   6.99 |
|         324 |   3.99 |
|         324 |   4.99 |
|         324 |   2.99 |
|         324 |   2.99 |
|         324 |   6.99 |
|         324 |   2.99 |
|         324 |   0.99 |
|         324 |   2.99 |
|         324 |   8.99 |
|         324 |   7.99 |
|         324 |   4.99 |
|         324 |   2.99 |
|         325 |   5.99 |
|         325 |   4.99 |
|         325 |   4.99 |
|         325 |   2.99 |
|         325 |   5.99 |
|         325 |   2.99 |
|         325 |   4.99 |
|         325 |   4.99 |
|         325 |   0.99 |
|         325 |   9.99 |
|         325 |   2.99 |
|         325 |   0.99 |
|         325 |   2.99 |
|         325 |   4.99 |
|         325 |   4.99 |
|         325 |   0.99 |
|         325 |   4.99 |
|         325 |   3.99 |
|         325 |   4.99 |
|         325 |   3.99 |
|         325 |   5.99 |
|         325 |   0.99 |
|         326 |   6.99 |
|         326 |   4.99 |
|         326 |   3.99 |
|         326 |   4.99 |
|         326 |   0.99 |
|         326 |   4.99 |
|         326 |   4.99 |
|         326 |   0.99 |
|         326 |   7.99 |
|         326 |   5.99 |
|         326 |   2.99 |
|         326 |   2.99 |
|         326 |   4.99 |
|         326 |   5.99 |
|         326 |   4.99 |
|         326 |   2.99 |
|         326 |   0.99 |
|         326 |   0.99 |
|         326 |   4.99 |
|         326 |   0.99 |
|         326 |   4.99 |
|         326 |   0.99 |
|         326 |   2.99 |
|         326 |   4.99 |
|         326 |   2.99 |
|         327 |   6.99 |
|         327 |   4.99 |
|         327 |   3.99 |
|         327 |   6.99 |
|         327 |   4.99 |
|         327 |   5.99 |
|         327 |   3.99 |
|         327 |   4.99 |
|         327 |   0.99 |
|         327 |   2.99 |
|         327 |   1.99 |
|         327 |   1.99 |
|         327 |   0.99 |
|         327 |   4.99 |
|         327 |   6.99 |
|         327 |   0.99 |
|         327 |   2.99 |
|         327 |   4.99 |
|         327 |   0.99 |
|         327 |   4.99 |
|         327 |   3.99 |
|         327 |   2.99 |
|         327 |   5.99 |
|         327 |   9.99 |
